Unnamed: 0,record_time,user,group,host_ip,dst_ip,serv,app,http_type,site,tm_type,up_flux,down_flux
798699,2023-04-03 12:59:45+00:00,0002058907,/HUTB/南校区/南校区公共区无线/,31.7.51.101,42.9.83.46,访问网站,IT行业,,未定义位置,/移动终端/windows系统移动终端,,
798700,2023-04-03 12:59:45+00:00,81.1.630.33,/HUTB/南校区/南校区宿舍区无线/,36.3.108.13,251.228.559.71,访问网站,游戏资讯,,未定义位置,/未知类型,,
798701,2023-04-03 12:59:45+00:00,0400260904@cmcc,/HUTB/南校区/南校区公共区无线/,09.3.79.91,28.19.41.571,访问网站,旅行交通,,未定义位置,/未知类型,,
798702,2023-04-03 12:59:45+00:00,33.8.163.01,/HUTB/南校区/南校区宿舍区无线/,36.1.103.38,416.112.622.41,访问网站,IT行业,,未定义位置,/未知类型,,
798703,2023-04-03 12:59:45+00:00,18.11.1.606,/,01.11.6.186,23.442.13.722,访问网站,未识别应用,,未定义位置,/未知类型,,
798704,2023-04-03 12:59:45+00:00,bjjy0109,/HUTB/北校区/北校区公共区无线/,13.42.11.60,146.33.194.58,访问网站,未识别应用,,未定义位置,/未知类型,,
798705,2023-04-03 12:59:45+00:00,11.61.1.80,/,11.86.1.01,138.8.432.011,访问网站,IT行业,,未定义位置,/移动终端/windows系统移动终端,,
798706,2023-04-03 12:59:45+00:00,4101010260@cmcc,/HUTB/南校区/南校区公共区无线/,31.2.12.010,211.188.0.2,访问网站,IT行业,,未定义位置,/未知类型,,
798651,2023-04-03 12:59:45+00:00,711.24.801.22,/,722.40.211.81,662.811.111.125,访问网站,新闻门户,,未定义位置,/PC/MAC PC,,
798681,2023-04-03 12:59:45+00:00,33.3.168.10,/HUTB/南校区/南校区宿舍区无线/,10.1.833.36,521.92.3.11,访问网站,IT相关,,未定义位置,/未知类型,,
798680,2023-04-03 12:59:45+00:00,2120028205@cmcc,/HUTB/南校区/南校区公共区无线/,14.3.30.016,959.63.134.18,访问网站,未识别应用,,未定义位置,/移动终端/windows系统移动终端,,
798693,2023-04-03 12:59:45+00:00,38.3.316.01,/HUTB/南校区/南校区宿舍区无线/,31.3.860.13,021.421.616.404,访问网站,新闻门户,,未定义位置,/未知类型,,
798678,2023-04-03 12:59:45+00:00,2082125020@cmcc,/HUTB/南校区/南校区公共区无线/,36.0.13.014,15.91.442.991,访问网站,未识别应用,,未定义位置,/移动终端/windows系统移动终端,,
798653,2023-04-03 12:59:45+00:00,407.21.182.12,/,201.14.122.78,121.134.102.122,访问网站,搜索引擎,,未定义位置,/PC/MAC PC,,
798679,2023-04-03 12:59:45+00:00,13.61.0.91,/,09.13.6.11,30.32.89.492,访问网站,IT行业,,未定义位置,/未知类型,,
798654,2023-04-03 12:59:45+00:00,140.27.182.12,/,412.11.802.27,102.125.32.123,访问网站,IT相关,,未定义位置,/PC/MAC PC,,
798655,2023-04-03 12:59:45+00:00,471.08.221.12,/,014.17.221.28,314.910.35.312,访问网站,软件下载,,未定义位置,/PC/MAC PC,,
798656,2023-04-03 12:59:45+00:00,221.28.741.10,/,702.21.811.24,832.211.09.641,访问网站,搜索引擎,,未定义位置,/PC/MAC PC,,
798658,2023-04-03 12:59:45+00:00,712.11.284.02,/,112.82.241.07,115.160.4.83,访问网站,搜索引擎,,未定义位置,/PC/MAC PC,,
798659,2023-04-03 12:59:45+00:00,148.22.027.11,/,211.21.472.08,57.390.71.132,访问网站,IT行业,,未定义位置,/PC/MAC PC,,
798660,2023-04-03 12:59:45+00:00,748.10.112.22,/,211.17.028.24,76.881.329.04,访问网站,新闻门户,,未定义位置,/PC/MAC PC,,
798662,2023-04-03 12:59:45+00:00,202.71.112.84,/,210.17.842.21,01.08.422.421,访问网站,新闻门户,,未定义位置,/PC/MAC PC,,
798663,2023-04-03 12:59:45+00:00,827.11.412.02,/,182.71.224.10,251.705.210.11,访问网站,其他企业网站,,未定义位置,/PC/MAC PC,,
798664,2023-04-03 12:59:45+00:00,024.22.111.78,/,241.02.821.17,1.444.119.780,访问网站,新闻门户,,未定义位置,/PC/MAC PC,,
798665,2023-04-03 12:59:45+00:00,401.21.217.82,/,127.21.481.02,20.40.112.284,访问网站,新闻门户,,未定义位置,/PC/MAC PC,,
798666,2023-04-03 12:59:45+00:00,028.14.212.71,/,417.02.812.12,05.22.340.58,访问网站,IT相关,,未定义位置,/PC/MAC PC,,
798661,2023-04-03 12:59:45+00:00,211.80.712.42,/,242.10.181.72,121.771.612.617,访问网站,新闻门户,,未定义位置,/PC/MAC PC,,
798667,2023-04-03 12:59:45+00:00,272.10.481.12,/,842.10.712.12,46.108.972.38,访问网站,新闻门户,,未定义位置,/PC/MAC PC,,
798668,2023-04-03 12:59:45+00:00,2400222912@cmcc,/HUTB/北校区/北校区宿舍区无线/,81.36.051.01,243.171.41.25,访问网站,IT行业,,北校区学生公寓,/未知类型,,
798669,2023-04-03 12:59:45+00:00,122504020212,/HUTB/南校区/南校区宿舍区无线/,05.0.381.121,724.541.14.218,访问网站,新闻门户,,未定义位置,/未知类型,,
798676,2023-04-03 12:59:45+00:00,0020825122@cmcc,/HUTB/南校区/南校区公共区无线/,01.0.13.364,013.436.19.13,访问网站,软件下载,,未定义位置,/移动终端/windows系统移动终端,,
798670,2023-04-03 12:59:45+00:00,1204202135@cmcc,/HUTB/南校区/南校区宿舍区无线/,36.1.033.13,95.40.81.312,访问网站,旅行交通,,未定义位置,/未知类型,,
798671,2023-04-03 12:59:45+00:00,102009575,/HUTB/南校区/南校区宿舍区无线/,55.0.011.731,135.493.14.81,访问网站,网络存储（Web）,,未定义位置,/移动终端/windows系统移动终端,,
798672,2023-04-03 12:59:45+00:00,501975002,/HUTB/南校区/南校区宿舍区无线/,00.5.511.731,511.384.49.31,网络存储,其他网页网络存储[HTTPS,,未定义位置,/移动终端/windows系统移动终端,,
798677,2023-04-03 12:59:45+00:00,0201822502@cmcc,/HUTB/南校区/南校区公共区无线/,36.4.03.110,99.12.719.441,访问网站,未识别应用,,未定义位置,/移动终端/windows系统移动终端,,
798673,2023-04-03 12:59:45+00:00,5002302283@cmcc,/HUTB/南校区/南校区宿舍区无线/,11.1.123.290,117.114.614.027,访问网站,IT相关,,未定义位置,/未知类型,,
798674,2023-04-03 12:59:45+00:00,0825022201@cmcc,/HUTB/南校区/南校区公共区无线/,16.0.33.041,191.38.445.63,访问网站,未识别应用,,未定义位置,/移动终端/windows系统移动终端,,
798675,2023-04-03 12:59:45+00:00,63.3.113.80,/HUTB/南校区/南校区宿舍区无线/,36.1.318.03,44.826.195.251,访问网站,搜索引擎,,未定义位置,/未知类型,,
798504,2023-04-03 12:59:46+00:00,0200512206,/HUTB/南校区/南校区宿舍区无线/,13.0.332.24,172.354.41.481,访问网站,软件下载,,未定义位置,/移动终端/windows系统移动终端,,
798506,2023-04-03 12:59:46+00:00,0615022002,/HUTB/南校区/南校区宿舍区无线/,21.3.323.40,388.316.714.11,访问网站,搜索引擎,,未定义位置,/移动终端/windows系统移动终端,,
798508,2023-04-03 12:59:46+00:00,0216000252,/HUTB/南校区/南校区宿舍区无线/,33.3.201.24,121.951.735.355,访问网站,新闻门户,,未定义位置,/移动终端/windows系统移动终端,,
798509,2023-04-03 12:59:46+00:00,3310280002@cmcc,/HUTB/南校区/南校区公共区无线/,80.3.81.15,112.023.31.664,访问网站,网上购物,,未定义位置,/移动终端/windows系统移动终端,,
798505,2023-04-03 12:59:46+00:00,2100062025,/HUTB/南校区/南校区宿舍区无线/,33.1.422.03,36.451.61.24,访问网站,新闻门户,,未定义位置,/移动终端/windows系统移动终端,,
798503,2023-04-03 12:59:46+00:00,2100020256,/HUTB/南校区/南校区宿舍区无线/,23.3.401.32,240.915.3.71,访问网站,文学小说,,未定义位置,/移动终端/windows系统移动终端,,
798500,2023-04-03 12:59:46+00:00,2500160202,/HUTB/南校区/南校区宿舍区无线/,10.3.432.23,24.601.001.926,网络存储,其他网页网络存储[HTTPS,,未定义位置,/移动终端/windows系统移动终端,,
798501,2023-04-03 12:59:46+00:00,1252060020,/HUTB/南校区/南校区宿舍区无线/,43.2.103.23,211.613.61.46,访问网站,IT相关,,未定义位置,/移动终端/windows系统移动终端,,
798498,2023-04-03 12:59:46+00:00,2010600225,/HUTB/南校区/南校区宿舍区无线/,21.3.230.34,141.184.47.175,访问网站,新闻门户,,未定义位置,/移动终端/windows系统移动终端,,
798499,2023-04-03 12:59:46+00:00,6202200015,/HUTB/南校区/南校区宿舍区无线/,24.0.331.32,02.014.062.916,访问网站,网络存储（Web）,,未定义位置,/移动终端/windows系统移动终端,,
798510,2023-04-03 12:59:46+00:00,0002102526,/HUTB/南校区/南校区宿舍区无线/,21.3.034.32,715.74.18.19,访问网站,网络存储（Web）,,未定义位置,/移动终端/windows系统移动终端,,
798497,2023-04-03 12:59:46+00:00,0160829000@cmcc,/HUTB/南校区/南校区宿舍区无线/,10.2.002.31,31.72.427.85,访问网站,IT行业,,未定义位置,/未知类型,,
798502,2023-04-03 12:59:46+00:00,1602200052,/HUTB/南校区/南校区宿舍区无线/,32.0.413.23,458.718.31.63,访问网站,软件下载,,未定义位置,/移动终端/windows系统移动终端,,
798511,2023-04-03 12:59:46+00:00,0200105226,/HUTB/南校区/南校区宿舍区无线/,12.0.334.23,195.41.77.18,网络存储,其他网页网络存储[HTTPS,,未定义位置,/移动终端/windows系统移动终端,,
798523,2023-04-03 12:59:46+00:00,2620102500,/HUTB/南校区/南校区宿舍区无线/,23.4.021.33,36.1.49.433,网络存储,其他网页网络存储[HTTPS,,未定义位置,/移动终端/windows系统移动终端,,
798513,2023-04-03 12:59:46+00:00,2152002006,/HUTB/南校区/南校区宿舍区无线/,02.3.234.31,011.262.24.10,网络存储,其他网页网络存储[HTTPS,,未定义位置,/移动终端/windows系统移动终端,,
798514,2023-04-03 12:59:46+00:00,0602010252,/HUTB/南校区/南校区宿舍区无线/,23.4.023.13,460.111.02.22,访问网站,网络存储（Web）,,未定义位置,/移动终端/windows系统移动终端,,
798515,2023-04-03 12:59:46+00:00,0502012620,/HUTB/南校区/南校区宿舍区无线/,20.3.213.43,410.261.21.20,网络存储,其他网页网络存储[HTTPS,,未定义位置,/移动终端/windows系统移动终端,,
798516,2023-04-03 12:59:46+00:00,2521000260,/HUTB/南校区/南校区宿舍区无线/,33.1.230.42,011.23.613.117,访问网站,网络存储（Web）,,未定义位置,/移动终端/windows系统移动终端,,
798517,2023-04-03 12:59:46+00:00,0220021605,/HUTB/南校区/南校区宿舍区无线/,31.3.302.24,721.11.110.336,网络存储,其他网页网络存储[HTTPS,,未定义位置,/移动终端/windows系统移动终端,,
798518,2023-04-03 12:59:46+00:00,0033021802@cmcc,/HUTB/南校区/南校区公共区无线/,38.1.15.80,48.305.223.06,访问网站,IT行业,,未定义位置,/移动终端/windows系统移动终端,,
798519,2023-04-03 12:59:46+00:00,1002200833@cmcc,/HUTB/南校区/南校区公共区无线/,51.8.83.01,57.421.265.283,访问网站,搜索引擎,,未定义位置,/移动终端/windows系统移动终端,,
798520,2023-04-03 12:59:46+00:00,0026015202,/HUTB/南校区/南校区宿舍区无线/,31.0.223.43,316.261.16.41,访问网站,新闻门户,,未定义位置,/移动终端/windows系统移动终端,,
798521,2023-04-03 12:59:46+00:00,2308301020@cmcc,/HUTB/南校区/南校区公共区无线/,18.0.53.81,166.432.62.711,访问网站,IT行业,,未定义位置,/移动终端/windows系统移动终端,,
798522,2023-04-03 12:59:46+00:00,0650001222,/HUTB/南校区/南校区宿舍区无线/,33.4.223.10,33.6.49.314,访问网站,网络存储（Web）,,未定义位置,/移动终端/windows系统移动终端,,
798524,2023-04-03 12:59:46+00:00,2050600221,/HUTB/南校区/南校区宿舍区无线/,23.3.012.34,164.121.35.817,访问网站,新闻门户,,未定义位置,/移动终端/windows系统移动终端,,
798526,2023-04-03 12:59:46+00:00,0600225210,/HUTB/南校区/南校区宿舍区无线/,40.2.332.13,622.240.10.42,访问网站,网络存储（Web）,,未定义位置,/移动终端/windows系统移动终端,,
798496,2023-04-03 12:59:46+00:00,1689000200@cmcc,/HUTB/南校区/南校区宿舍区无线/,00.0.122.31,48.39.52.98,访问网站,旅行交通,,未定义位置,/未知类型,,
798525,2023-04-03 12:59:46+00:00,1522000062,/HUTB/南校区/南校区宿舍区无线/,12.3.403.23,661.264.31.11,访问网站,新闻门户,,未定义位置,/移动终端/windows系统移动终端,,
798512,2023-04-03 12:59:46+00:00,0026051202,/HUTB/南校区/南校区宿舍区无线/,32.0.132.43,122.140.06.21,访问网站,网络存储（Web）,,未定义位置,/移动终端/windows系统移动终端,,
798495,2023-04-03 12:59:46+00:00,4126020220@cmcc,/HUTB/北校区/北校区公共区无线/,10.87.11.651,201.212.5.112,访问网站,网上购物,,未定义位置,/未知类型,,
798468,2023-04-03 12:59:46+00:00,1203052004@cmcc,/HUTB/南校区/南校区公共区无线/,03.3.21.849,825.474.11.241,访问网站,新闻门户,,未定义位置,/未知类型,,
798493,2023-04-03 12:59:46+00:00,5010226020,/HUTB/南校区/南校区宿舍区无线/,03.1.233.42,138.2.118.403,访问网站,IT行业,,未定义位置,/移动终端/windows系统移动终端,,
798527,2023-04-03 12:59:46+00:00,6001052220,/HUTB/南校区/南校区宿舍区无线/,10.4.322.33,422.124.20.60,网络存储,其他网页网络存储[HTTPS,,未定义位置,/移动终端/windows系统移动终端,,
798472,2023-04-03 12:59:46+00:00,0020122302,/HUTB/南校区/南校区宿舍区无线/,71.0.612.923,44.981.116.255,访问网站,IT相关,,未定义位置,/未知类型,,
798471,2023-04-03 12:59:46+00:00,0032145200@cmcc,/HUTB/南校区/南校区公共区无线/,10.3.34.289,466.411.61.261,访问网站,新闻门户,,未定义位置,/未知类型,,
798470,2023-04-03 12:59:46+00:00,61.61.11.080,/,08.16.11.601,241.232.356.131,访问网站,IT行业,,未定义位置,/PC/MAC PC,,
798469,2023-04-03 12:59:46+00:00,16.16.08.101,/,11.01.61.068,197.238.1.00,访问网站,IT行业,,未定义位置,/PC/MAC PC,,
798467,2023-04-03 12:59:46+00:00,4003160222@cmcc,/HUTB/南校区/南校区宿舍区无线/,83.1.077.31,610.210.22.41,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798466,2023-04-03 12:59:46+00:00,2620321004@cmcc,/HUTB/南校区/南校区宿舍区无线/,37.0.137.81,422.620.11.01,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
798465,2023-04-03 12:59:46+00:00,4222103600@cmcc,/HUTB/南校区/南校区宿舍区无线/,73.1.107.83,601.811.26.891,访问网站,IT行业,,未定义位置,/未知类型,,
798464,2023-04-03 12:59:46+00:00,0022601423@cmcc,/HUTB/南校区/南校区宿舍区无线/,83.7.131.07,224.410.20.26,访问网站,IT行业,,未定义位置,/未知类型,,
798463,2023-04-03 12:59:46+00:00,2364202100@cmcc,/HUTB/南校区/南校区宿舍区无线/,73.1.817.30,34.0.45.289,访问网站,IT行业,,未定义位置,/未知类型,,
798473,2023-04-03 12:59:46+00:00,0232001202,/HUTB/南校区/南校区宿舍区无线/,39.0.112.276,21.556.873.164,访问网站,广告,,未定义位置,/未知类型,,
798474,2023-04-03 12:59:46+00:00,0022092327@cmcc,/HUTB/北校区/北校区宿舍区无线/,13.16.102.168,523.742.551.14,访问网站,新闻门户,,北校区学生公寓,/未知类型,,
798475,2023-04-03 12:59:46+00:00,159.11.1.827,/,917.51.1.281,21.776.012.07,访问网站,IT行业,,未定义位置,/PC/MAC PC,,
798476,2023-04-03 12:59:46+00:00,8010525080,/HUTB/南校区/南校区宿舍区无线/,73.1.510.4,00.652.421.020,访问网站,生活资讯,,未定义位置,/未知类型,,
798494,2023-04-03 12:59:46+00:00,222.12.0.670,/,122.20.2.760,57.85.172.13,访问网站,IT相关,,未定义位置,/移动终端/windows系统移动终端,,
798477,2023-04-03 12:59:46+00:00,0812508500,/HUTB/南校区/南校区宿舍区无线/,14.0.517.3,54.7.49.54,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
798479,2023-04-03 12:59:46+00:00,0050018528,/HUTB/南校区/南校区宿舍区无线/,75.3.104.1,251.36.121.613,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
798480,2023-04-03 12:59:46+00:00,0185208500,/HUTB/南校区/南校区宿舍区无线/,11.3.475.0,151.11.236.362,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798481,2023-04-03 12:59:46+00:00,0218850500,/HUTB/南校区/南校区宿舍区无线/,51.7.301.4,161.200.14.22,访问网站,IT行业,,未定义位置,/未知类型,,
798482,2023-04-03 12:59:46+00:00,712.85.1.191,/,111.21.7.589,771.131.7.61,访问网站,IT行业,,未定义位置,/PC/MAC PC,,
798483,2023-04-03 12:59:46+00:00,002204252215@cmcc,/HUTB/南校区/南校区宿舍区无线/,06.1.111.332,86.952.224.541,访问网站,搜索引擎,,未定义位置,/PC/MAC PC,,
798484,2023-04-03 12:59:46+00:00,0188020055,/HUTB/南校区/南校区宿舍区无线/,71.5.304.1,304.948.11.131,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
798485,2023-04-03 12:59:46+00:00,8285000510,/HUTB/南校区/南校区宿舍区无线/,40.7.311.5,411.094.13.318,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798486,2023-04-03 12:59:46+00:00,4162,/HUTB/南校区/南校区家属区无线/,16.6.95.04,261.424.261.11,访问网站,广告,,未定义位置,/移动终端/windows系统移动终端,,
798487,2023-04-03 12:59:46+00:00,1246,/HUTB/南校区/南校区家属区无线/,10.6.64.95,116.626.13.36,访问网站,新闻门户,,未定义位置,/移动终端/windows系统移动终端,,
798488,2023-04-03 12:59:46+00:00,325201002122,/HUTB/南校区/南校区公共区无线/,18.0.041.301,430.119.13.63,访问网站,IT行业,,未定义位置,/未知类型,,
798489,2023-04-03 12:59:46+00:00,jd024029179@cmcc,/HUTB/北校区/北校区宿舍区无线/,02.72.111.65,002.89.18.21,访问网站,其他企业网站,,北校区学生公寓,/未知类型,,
798490,2023-04-03 12:59:46+00:00,111.15.827.123,/,112.18.751.321,12.023.4.696,访问网站,IT相关,,未定义位置,/PC/MAC PC,,
798491,2023-04-03 12:59:46+00:00,jd020479192@cmcc,/HUTB/北校区/北校区宿舍区无线/,51.01.716.22,208.81.21.90,访问网站,其他企业网站,,北校区学生公寓,/未知类型,,
798492,2023-04-03 12:59:46+00:00,0265102002,/HUTB/南校区/南校区宿舍区无线/,43.0.323.21,172.136.411.12,访问网站,IT相关,,未定义位置,/移动终端/windows系统移动终端,,
798478,2023-04-03 12:59:46+00:00,5102000858,/HUTB/南校区/南校区宿舍区无线/,01.7.341.5,44.5.47.59,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798528,2023-04-03 12:59:46+00:00,2622010500,/HUTB/南校区/南校区宿舍区无线/,41.2.323.30,611.831.611.215,访问网站,生活资讯,,未定义位置,/移动终端/windows系统移动终端,,
798507,2023-04-03 12:59:46+00:00,2200165020,/HUTB/南校区/南校区宿舍区无线/,34.2.210.33,211.613.61.46,访问网站,新闻门户,,未定义位置,/移动终端/windows系统移动终端,,
798530,2023-04-03 12:59:46+00:00,0102265200,/HUTB/南校区/南校区宿舍区无线/,32.1.430.23,014.121.22.06,访问网站,网络存储（Web）,,未定义位置,/移动终端/windows系统移动终端,,
798560,2023-04-03 12:59:46+00:00,2323220500@cmcc,/HUTB/南校区/南校区公共区无线/,03.1.47.16,641.126.193.24,访问网站,IT行业,,未定义位置,/移动终端/windows系统移动终端,,
798561,2023-04-03 12:59:46+00:00,3223520020@cmcc,/HUTB/南校区/南校区公共区无线/,43.0.17.16,291.51.061.12,访问网站,其他企业网站,,未定义位置,/移动终端/windows系统移动终端,,
798562,2023-04-03 12:59:46+00:00,71089,/HUTB/南校区/南校区公共区无线/,01.4.61.383,180.01.117.150,访问网站,其他企业网站,,未定义位置,/未知类型,,
798563,2023-04-03 12:59:46+00:00,4002000722@cmcc,/HUTB/北校区/北校区宿舍区无线/,04.12.168.610,285.60.12.621,访问网站,搜索引擎,,北校区学生公寓,/PC/MAC PC,,
798564,2023-04-03 12:59:46+00:00,10987,/HUTB/南校区/南校区公共区无线/,81.3.04.316,311.839.41.104,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
798565,2023-04-03 12:59:46+00:00,07918,/HUTB/南校区/南校区公共区无线/,16.3.18.304,318.394.11.041,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798566,2023-04-03 12:59:46+00:00,vip0223,/HUTB/南校区/南校区公共区无线/,61.2.32.90,62.915.445.812,访问网站,搜索引擎,,未定义位置,/PC/MAC PC,,
798567,2023-04-03 12:59:46+00:00,113.22.021.07,/,201.71.031.22,462.119.12.251,访问网站,IT行业,,未定义位置,/PC/MAC PC,,
798568,2023-04-03 12:59:46+00:00,221.01.027.31,/,272.10.113.02,119.229.451.90,访问网站,IT行业,,未定义位置,/PC/MAC PC,,
798569,2023-04-03 12:59:46+00:00,131.72.2.3,/,121.33.2.7,243.2.261.325,访问网站,其他企业网站,,未定义位置,/移动终端/windows系统移动终端,,
798570,2023-04-03 12:59:46+00:00,745.28.29.21,/,198.52.22.47,111.94.241.922,访问网站,IT行业,,未定义位置,/移动终端/Android系统移动终端,,
798571,2023-04-03 12:59:46+00:00,6148,/HUTB/南校区/南校区公共区无线/,16.3.2.320,161.81.831.221,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
798572,2023-04-03 12:59:46+00:00,6814,/HUTB/南校区/南校区公共区无线/,63.1.0.223,122.11.183.681,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798573,2023-04-03 12:59:46+00:00,122.27.2.303,/,202.31.2.237,239.132.42.185,访问网站,游戏资讯,,未定义位置,/PC/MAC PC,,
798574,2023-04-03 12:59:46+00:00,615.18.67.152,/,181.65.67.512,197.314.81.351,访问网站,邮箱（Web）,,未定义位置,/PC/MAC PC,,
798575,2023-04-03 12:59:46+00:00,576.25.11.618,/,665.58.11.127,481.931.57.131,邮件,其他网页邮件[HTTPS,,未定义位置,/PC/MAC PC,,
798529,2023-04-03 12:59:46+00:00,2060021250,/HUTB/南校区/南校区宿舍区无线/,33.1.432.20,78.245.607.172,访问网站,新闻门户,,未定义位置,/移动终端/windows系统移动终端,,
798577,2023-04-03 12:59:46+00:00,175.12.65.861,/,251.78.15.166,110.128.86.621,访问网站,在线影音及下载,,未定义位置,/PC/MAC PC,,
798578,2023-04-03 12:59:46+00:00,681.15.67.215,/,281.56.51.716,611.811.21.168,访问网站,IT相关,,未定义位置,/PC/MAC PC,,
798579,2023-04-03 12:59:46+00:00,621.11.75.658,/,587.51.61.126,128.686.11.210,访问网站,IT相关,,未定义位置,/PC/MAC PC,,
798580,2023-04-03 12:59:46+00:00,102.12.7.682,/,617.22.8.102,502.632.21.21,访问网站,在线影音及下载,,未定义位置,/未知类型,,
798581,2023-04-03 12:59:46+00:00,758.21.61.651,/,516.65.17.821,318.171.49.531,访问网站,新闻门户,,未定义位置,/PC/MAC PC,,
798582,2023-04-03 12:59:46+00:00,681.15.16.527,/,156.81.62.517,781.534.73.151,访问网站,新闻门户,,未定义位置,/PC/MAC PC,,
798583,2023-04-03 12:59:46+00:00,4000192100@cmcc,/HUTB/南校区/南校区宿舍区无线/,03.7.511.122,916.3.671.122,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
798584,2023-04-03 12:59:46+00:00,9211000040@cmcc,/HUTB/南校区/南校区宿舍区无线/,10.1.351.272,976.1.212.361,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798559,2023-04-03 12:59:46+00:00,3000222325@cmcc,/HUTB/南校区/南校区公共区无线/,63.0.17.14,291.9.3.272,访问网站,IT行业,,未定义位置,/移动终端/windows系统移动终端,,
798558,2023-04-03 12:59:46+00:00,18079,/HUTB/南校区/南校区公共区无线/,34.0.18.631,311.636.35.191,访问网站,生活资讯,,未定义位置,/未知类型,,
798576,2023-04-03 12:59:46+00:00,611.82.67.515,/,751.56.16.218,112.184.60.816,访问网站,IT相关,,未定义位置,/PC/MAC PC,,
798556,2023-04-03 12:59:46+00:00,71890,/HUTB/南校区/南校区公共区无线/,10.8.63.413,642.011.21.02,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798557,2023-04-03 12:59:46+00:00,2924,/HUTB/南校区/南校区公共区无线/,91.0.35.112,34.10.58.192,访问网站,旅行交通,,未定义位置,/移动终端/windows系统移动终端,,
798531,2023-04-03 12:59:46+00:00,2060200125,/HUTB/南校区/南校区宿舍区无线/,33.1.423.20,614.021.10.22,网络存储,其他网页网络存储[HTTPS,,未定义位置,/移动终端/windows系统移动终端,,
798532,2023-04-03 12:59:46+00:00,0216050022,/HUTB/南校区/南校区宿舍区无线/,32.0.312.43,114.200.62.12,访问网站,IT行业,,未定义位置,/移动终端/windows系统移动终端,,
798533,2023-04-03 12:59:46+00:00,1265020020,/HUTB/南校区/南校区宿舍区无线/,20.3.314.23,111.148.16.16,访问网站,广告,,未定义位置,/移动终端/windows系统移动终端,,
798534,2023-04-03 12:59:46+00:00,1050222600,/HUTB/南校区/南校区宿舍区无线/,23.3.310.24,364.181.23.157,访问网站,新闻门户,,未定义位置,/移动终端/windows系统移动终端,,
798536,2023-04-03 12:59:46+00:00,4252,/HUTB/南校区/南校区公共区无线/,21.7.12.930,815.97.14.71,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
798537,2023-04-03 12:59:46+00:00,4225,/HUTB/南校区/南校区公共区无线/,32.1.09.721,711.94.71.58,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798538,2023-04-03 12:59:46+00:00,2542,/HUTB/南校区/南校区公共区无线/,22.0.11.937,46.0.41.149,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
798539,2023-04-03 12:59:46+00:00,4225,/HUTB/南校区/南校区公共区无线/,32.9.07.112,09.6.41.144,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798540,2023-04-03 12:59:46+00:00,2452,/HUTB/南校区/南校区公共区无线/,32.7.12.019,026.111.22.04,访问网站,IT行业,,未定义位置,/未知类型,,
798541,2023-04-03 12:59:46+00:00,31.26.31.401,/,43.21.60.311,119.3.126.267,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
798542,2023-04-03 12:59:46+00:00,31.64.20.311,/,14.31.21.630,716.3.216.192,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798543,2023-04-03 12:59:46+00:00,159031605,/HUTB/南校区/南校区公共区无线/,43.1.15.022,20.212.40.316,访问网站,IT行业,,未定义位置,/PC/MAC PC,,
798535,2023-04-03 12:59:46+00:00,5102200062,/HUTB/南校区/南校区宿舍区无线/,42.3.103.32,411.471.54.817,访问网站,新闻门户,,未定义位置,/移动终端/windows系统移动终端,,
798545,2023-04-03 12:59:46+00:00,41.11.50.64,/,11.41.64.50,40.2.39.624,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
798544,2023-04-03 12:59:46+00:00,0621202405@cmcc,/HUTB/北校区/北校区宿舍区无线/,41.16.166.610,147.311.88.220,访问网站,其他企业网站,,北校区学生公寓,/未知类型,,
798554,2023-04-03 12:59:46+00:00,0010220160@cmcc,/HUTB/南校区/南校区宿舍区无线/,25.3.026.211,336.413.19.01,访问网站,IT行业,,未定义位置,/未知类型,,
798553,2023-04-03 12:59:46+00:00,2011200600@cmcc,/HUTB/南校区/南校区宿舍区无线/,21.2.052.136,161.32.20.90,访问网站,IT行业,,未定义位置,/未知类型,,
798555,2023-04-03 12:59:46+00:00,07981,/HUTB/南校区/南校区公共区无线/,14.3.01.386,201.021.21.46,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
